step,reason,상권_코드,상권_코드_명,상권_구분_코드_명,자치구_코드_명,영역_면적
Step1,유형제외(전통시장·관광특구),3130293,봉천중앙시장,전통시장,관악구,17101
Step1,유형제외(전통시장·관광특구),3130294,관악중부시장,전통시장,관악구,27900
Step1,유형제외(전통시장·관광특구),3130295,인헌시장(원당종합시장),전통시장,관악구,42171
Step1,유형제외(전통시장·관광특구),3130296,남부종합시장,전통시장,서초구,6658
Step1,유형제외(전통시장·관광특구),3130301,양재시장,전통시장,서초구,8409
Step1,유형제외(전통시장·관광특구),3130302,강남시장(강남구 강남시장),전통시장,강남구,3961
Step1,유형제외(전통시장·관광특구),3130303,영동전통시장,전통시장,강남구,39097
Step1,유형제외(전통시장·관광특구),3130304,신사상가,전통시장,강남구,2739
Step1,유형제외(전통시장·관광특구),3130305,논현종합시장,전통시장,강남구,6787
Step1,유형제외(전통시장·관광특구),3130306,강남언주로,전통시장,강남구,22922
Step1,유형제외(전통시장·관광특구),3130307,도곡시장,전통시장,강남구,7462
Step1,유형제외(전통시장·관광특구),3130308,청담삼익시장,전통시장,강남구,7529
Step1,유형제외(전통시장·관광특구),3130314,풍납시장,전통시장,송파구,120813
Step1,유형제외(전통시장·관광특구),3130315,문정동 로데오거리 상점가(문정동 로데오거리),전통시장,송파구,75829
Step1,유형제외(전통시장·관광특구),3130316,마천시장,전통시장,송파구,9557
Step1,유형제외(전통시장·관광특구),3130317,마천중앙시장,전통시장,송파구,33745
Step1,유형제외(전통시장·관광특구),3130318,로데오거리상점가,전통시장,강동구,56564
Step1,유형제외(전통시장·관광특구),3130319,성내전통시장,전통시장,강동구,31651
Step1,유형제외(전통시장·관광특구),3130320,암사종합시장,전통시장,강동구,37201
Step1,유형제외(전통시장·관광특구),3130321,장신구 특화거리 상점가,전통시장,강동구,38487
Step1,유형제외(전통시장·관광특구),3130322,고분다리전통시장,전통시장,강동구,20499
Step1,유형제외(전통시장·관광특구),3130323,둔촌역전통시장,전통시장,강동구,36613
Step1,유형제외(전통시장·관광특구),3130215,대원종합시장,전통시장,강서구,3092
Step1,유형제외(전통시장·관광특구),3130309,은마종합상점가,전통시장,강남구,30661
Step1,유형제외(전통시장·관광특구),3130310,강남개포시장,전통시장,강남구,25364
Step1,유형제외(전통시장·관광특구),3130311,새마을시장,전통시장,송파구,79375
Step1,유형제외(전통시장·관광특구),3130312,석촌시장,전통시장,송파구,46711
Step1,유형제외(전통시장·관광특구),3130313,방이시장,전통시장,송파구,143645
Step1,유형제외(전통시장·관광특구),3130324,길동복조리시장,전통시장,강동구,29464
Step1,유형제외(전통시장·관광특구),3130325,명일전통시장,전통시장,강동구,27547
Step1,유형제외(전통시장·관광특구),3130326,고덕 골목형상점가,전통시장,강동구,29082
Step1,유형제외(전통시장·관광특구),3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",전통시장,중구,36213
Step1,유형제외(전통시장·관광특구),3130289,봉일시장,전통시장,관악구,4844
Step1,유형제외(전통시장·관광특구),3130290,영림시장,전통시장,관악구,72197
Step1,유형제외(전통시장·관광특구),3130291,봉천제일종합시장,전통시장,관악구,3079
Step1,유형제외(전통시장·관광특구),3130292,봉천현대시장,전통시장,관악구,5418
Step1,유형제외(전통시장·관광특구),3130131,동북프라자,전통시장,강북구,8454
Step1,유형제외(전통시장·관광특구),3130132,삼양골목시장(삼양시장),전통시장,강북구,47564
Step1,유형제외(전통시장·관광특구),3130133,우이골목시장(우이시장),전통시장,강북구,54278
Step1,유형제외(전통시장·관광특구),3130134,"솔샘시장(미아6,7동골목시장)",전통시장,강북구,21168
Step1,유형제외(전통시장·관광특구),3130223,고척근린시장,전통시장,구로구,29145
Step1,유형제외(전통시장·관광특구),3130224,개봉프라자(고척근린시장),전통시장,구로구,2954
Step1,유형제외(전통시장·관광특구),3130225,개봉중앙시장,전통시장,구로구,79713
Step1,유형제외(전통시장·관광특구),3130226,고척프라자,전통시장,구로구,6013
Step1,유형제외(전통시장·관광특구),3130227,고척골목시장상점가(그라운드 고척),전통시장,구로구,17693
Step1,유형제외(전통시장·관광특구),3130228,구로시장,전통시장,구로구,13770
Step1,유형제외(전통시장·관광특구),3130053,백학시장,전통시장,중구,42212
Step1,유형제외(전통시장·관광특구),3130054,황학동주방가구거리상점가,전통시장,중구,72884
Step1,유형제외(전통시장·관광특구),3130055,"황학시장(서울중앙시장, 신중앙시장)",전통시장,중구,39709
Step1,유형제외(전통시장·관광특구),3130056,용산용문시장,전통시장,용산구,40246
Step1,유형제외(전통시장·관광특구),3130057,만리시장,전통시장,용산구,6775
Step1,유형제외(전통시장·관광특구),3130135,수유중앙골목시장(수유중앙시장),전통시장,강북구,30758
Step1,유형제외(전통시장·관광특구),3130136,수유재래시장,전통시장,강북구,10960
Step1,유형제외(전통시장·관광특구),3130137,"수유전통시장(수유시장, 수유골목시장)",전통시장,강북구,37023
Step1,유형제외(전통시장·관광특구),3130138,수유프라자,전통시장,강북구,2065
Step1,유형제외(전통시장·관광특구),3130139,강북종합전통시장(강북종합골목시장),전통시장,강북구,74901
Step1,유형제외(전통시장·관광특구),3130229,남구로시장,전통시장,구로구,45490
Step1,유형제외(전통시장·관광특구),3130230,가리봉시장,전통시장,구로구,20139
Step1,유형제외(전통시장·관광특구),3130231,독산동 우시장,전통시장,금천구,63392
Step1,유형제외(전통시장·관광특구),3130232,독산동 맛나는거리상점가(독산동 맛나는거리),전통시장,금천구,29410
Step1,유형제외(전통시장·관광특구),3130058,이촌종합시장,전통시장,용산구,7486
Step1,유형제외(전통시장·관광특구),3130059,후암시장,전통시장,용산구,33290
Step1,유형제외(전통시장·관광특구),3130060,신흥시장,전통시장,용산구,3810
Step1,유형제외(전통시장·관광특구),3130061,이태원시장,전통시장,용산구,10573
Step1,유형제외(전통시장·관광특구),3130062,보광시장,전통시장,용산구,10506
Step1,유형제외(전통시장·관광특구),3130063,신금호역 골목형상점가,전통시장,성동구,15024
Step1,유형제외(전통시장·관광특구),3130064,금남시장,전통시장,성동구,11274
Step1,유형제외(전통시장·관광특구),3130065,무학봉상점가,전통시장,성동구,69338
Step1,유형제외(전통시장·관광특구),3130216,화곡중앙시장,전통시장,강서구,34409
Step1,유형제외(전통시장·관광특구),3130217,화곡본동시장,전통시장,강서구,21265
Step1,유형제외(전통시장·관광특구),3130218,신월중앙시장,전통시장,강서구,6449
Step1,유형제외(전통시장·관광특구),3130219,까치산시장,전통시장,강서구,39544
Step1,유형제외(전통시장·관광특구),3130220,등마루시장,전통시장,강서구,14496
Step1,유형제외(전통시장·관광특구),3130221,"남부골목시장(남부화곡시장, 남부시장)",전통시장,강서구,81027
Step1,유형제외(전통시장·관광특구),3130222,오류시장,전통시장,구로구,20163
Step1,유형제외(전통시장·관광특구),3130049,신당 미래유산 먹거리 골목형상점가,전통시장,중구,10196
Step1,유형제외(전통시장·관광특구),3130050,청평화시장,전통시장,중구,14440
Step1,유형제외(전통시장·관광특구),3130051,동화동 골목형상점가,전통시장,중구,60206
Step1,유형제외(전통시장·관광특구),3130052,서울중앙시장(신중앙시장),전통시장,중구,70002
Step1,유형제외(전통시장·관광특구),3130234,푸른터시장(기능상실),전통시장,금천구,6342
Step1,유형제외(전통시장·관광특구),3130235,대명여울빛거리시장(대명시장),전통시장,금천구,51350
Step1,유형제외(전통시장·관광특구),3130236,비단길현대시장(현대시장),전통시장,금천구,71349
Step1,유형제외(전통시장·관광특구),3130237,박미시장(기능상실),전통시장,금천구,7798
Step1,유형제외(전통시장·관광특구),3130238,은행나무시장,전통시장,금천구,36517
Step1,유형제외(전통시장·관광특구),3130239,양남시장,전통시장,영등포구,2975
Step1,유형제외(전통시장·관광특구),3130066,행당시장상점가,전통시장,성동구,81008
Step1,유형제외(전통시장·관광특구),3130067,왕십리도선동상점가,전통시장,성동구,86695
Step1,유형제외(전통시장·관광특구),3130144,백운시장,전통시장,도봉구,16119
Step1,유형제외(전통시장·관광특구),3130145,쌍문역둘리상점가,전통시장,도봉구,32420
Step1,유형제외(전통시장·관광특구),3130146,쌍문시장(쌍문역골목시장),전통시장,도봉구,108994
Step1,유형제외(전통시장·관광특구),3130147,쌍문역동측상점가,전통시장,도봉구,33857
Step1,유형제외(전통시장·관광특구),3130240,영등포유통상가,전통시장,영등포구,47667
Step1,유형제외(전통시장·관광특구),3130241,선유도역 골목형상점가,전통시장,영등포구,73950
Step1,유형제외(전통시장·관광특구),3130242,대림중앙 골목형상점가,전통시장,영등포구,19474
Step1,유형제외(전통시장·관광특구),3130070,뚝섬역상점가,전통시장,성동구,56166
Step1,유형제외(전통시장·관광특구),3130148,방학동도깨비시장,전통시장,도봉구,42546
Step1,유형제외(전통시장·관광특구),3130149,창동신창시장,전통시장,도봉구,58415
Step1,유형제외(전통시장·관광특구),3130245,영일시장,전통시장,영등포구,60601
Step1,유형제외(전통시장·관광특구),3130246,영등포청과시장(조광시장),전통시장,영등포구,96522
Step1,유형제외(전통시장·관광특구),3130243,도림시장,전통시장,영등포구,5598
Step1,유형제외(전통시장·관광특구),3130244,대림중앙시장,전통시장,영등포구,47326
Step1,유형제외(전통시장·관광특구),3130068,마장축산물시장,전통시장,성동구,218303
Step1,유형제외(전통시장·관광특구),3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",전통시장,성동구,23243
Step1,유형제외(전통시장·관광특구),3130140,숭인시장,전통시장,강북구,32450
Step1,유형제외(전통시장·관광특구),3130141,강북북부골목시장,전통시장,강북구,30294
Step1,유형제외(전통시장·관광특구),3130142,강북북부시장,전통시장,강북구,4209
Step1,유형제외(전통시장·관광특구),3130143,방천골목시장,전통시장,강북구,20242
Step1,유형제외(전통시장·관광특구),3130233,남문시장,전통시장,금천구,48355
Step1,유형제외(전통시장·관광특구),3130151,신도봉시장,전통시장,도봉구,8485
Step1,유형제외(전통시장·관광특구),3130152,오!도봉거리 상점가,전통시장,도봉구,24434
Step1,유형제외(전통시장·관광특구),3130153,창동역상점가,전통시장,도봉구,33628
Step1,유형제외(전통시장·관광특구),3130154,상계주공1단지(가)상가,전통시장,노원구,6758
Step1,유형제외(전통시장·관광특구),3130274,사당1동먹자골목상점가(사당1동먹자골목),전통시장,동작구,40304
Step1,유형제외(전통시장·관광특구),3130275,강남골목시장,전통시장,관악구,14823
Step1,유형제외(전통시장·관광특구),3130276,신림중앙시장(조원동 펭귄시장),전통시장,관악구,7150
Step1,유형제외(전통시장·관광특구),3130277,조원동 펭귄시장(신림중앙시장),전통시장,관악구,32672
Step1,유형제외(전통시장·관광특구),3130278,미성동 도깨비시장 골목형상점가,전통시장,관악구,24874
Step1,유형제외(전통시장·관광특구),3130279,관악신사시장,전통시장,관악구,49986
Step1,유형제외(전통시장·관광특구),3130280,신림종합시장,전통시장,관악구,8761
Step1,유형제외(전통시장·관광특구),3130077,조양시장,전통시장,광진구,5328
Step1,유형제외(전통시장·관광특구),3130078,화양제일골목시장,전통시장,광진구,18616
Step1,유형제외(전통시장·관광특구),3130079,한아름시장,전통시장,광진구,11040
Step1,유형제외(전통시장·관광특구),3130080,자양종합시장(기능상실),전통시장,광진구,6160
Step1,유형제외(전통시장·관광특구),3130081,자양골목전통시장(자양골목시장),전통시장,광진구,43688
Step1,유형제외(전통시장·관광특구),3130082,면곡골목시장,전통시장,광진구,7793
Step1,유형제외(전통시장·관광특구),3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",전통시장,광진구,41751
Step1,유형제외(전통시장·관광특구),3130155,시영B상가(중계 그린아파트 B 상가),전통시장,노원구,8516
Step1,유형제외(전통시장·관광특구),3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),전통시장,노원구,15764
Step1,유형제외(전통시장·관광특구),3130157,상계중앙시장,전통시장,노원구,52463
Step1,유형제외(전통시장·관광특구),3130158,상계역전종합상가,전통시장,노원구,11940
Step1,유형제외(전통시장·관광특구),3130159,공릉동 도깨비시장,전통시장,노원구,57720
Step1,유형제외(전통시장·관광특구),3130160,수일시장,전통시장,은평구,11753
Step1,유형제외(전통시장·관광특구),3130161,증산종합시장,전통시장,은평구,8072
Step1,유형제외(전통시장·관광특구),3130162,증산골목시장,전통시장,은평구,7969
Step1,유형제외(전통시장·관광특구),3130255,영등포전통시장,전통시장,영등포구,55174
Step1,유형제외(전통시장·관광특구),3130256,신동시장,전통시장,영등포구,4593
Step1,유형제외(전통시장·관광특구),3130257,영등포시장기계공구상가,전통시장,영등포구,39289
Step1,유형제외(전통시장·관광특구),3130258,영진시장A동,전통시장,영등포구,6326
Step1,유형제외(전통시장·관광특구),3130259,대신시장,전통시장,영등포구,8116
Step1,유형제외(전통시장·관광특구),3130260,신대방1동골목상권,전통시장,동작구,21868
Step1,유형제외(전통시장·관광특구),3130261,성대전통시장(성대시장),전통시장,동작구,53092
Step1,유형제외(전통시장·관광특구),3130084,신성시장(신성골목시장),전통시장,광진구,16181
Step1,유형제외(전통시장·관광특구),3130085,용두시장,전통시장,동대문구,5527
Step1,유형제외(전통시장·관광특구),3130086,서울약령시장,전통시장,동대문구,165313
Step1,유형제외(전통시장·관광특구),3130087,경동광성상가(경동시장),전통시장,동대문구,20976
Step1,유형제외(전통시장·관광특구),3130088,경동시장,전통시장,동대문구,21323
Step1,유형제외(전통시장·관광특구),3130089,청량리수산시장,전통시장,동대문구,30328
Step1,유형제외(전통시장·관광특구),3130090,청량리종합시장,전통시장,동대문구,24349
Step1,유형제외(전통시장·관광특구),3130163,응암오거리상점가,전통시장,은평구,53602
Step1,유형제외(전통시장·관광특구),3130164,역촌중앙시장,전통시장,은평구,5144
Step1,유형제외(전통시장·관광특구),3130247,우리시장,전통시장,영등포구,16285
Step1,유형제외(전통시장·관광특구),3130248,영등포역지하도상점가,전통시장,영등포구,154926
Step1,유형제외(전통시장·관광특구),3130249,동남상가,전통시장,영등포구,1854
Step1,유형제외(전통시장·관광특구),3130250,삼구시장(로타리상가),전통시장,영등포구,5729
Step1,유형제외(전통시장·관광특구),3130253,영신상가(제일상가),전통시장,영등포구,5196
Step1,유형제외(전통시장·관광특구),3130254,남서울상가,전통시장,영등포구,3391
Step1,유형제외(전통시장·관광특구),3130071,성수역 골목형상점가,전통시장,성동구,10659
Step1,유형제외(전통시장·관광특구),3130072,성동용답상가시장,전통시장,성동구,118065
Step1,유형제외(전통시장·관광특구),3130073,뚝도시장,전통시장,성동구,21456
Step1,유형제외(전통시장·관광특구),3130074,영동교골목시장,전통시장,광진구,14261
Step1,유형제외(전통시장·관광특구),3130075,노룬산시장(노룬산골목시장),전통시장,광진구,10816
Step1,유형제외(전통시장·관광특구),3130076,능동로골목시장,전통시장,광진구,28990
Step1,유형제외(전통시장·관광특구),3130150,창동골목시장,전통시장,도봉구,39982
Step1,유형제외(전통시장·관광특구),3130269,강남시장(동작구 강남시장),전통시장,동작구,2889
Step1,유형제외(전통시장·관광특구),3130270,흑석시장,전통시장,동작구,2989
Step1,유형제외(전통시장·관광특구),3130271,남성역골목시장,전통시장,동작구,29047
Step1,유형제외(전통시장·관광특구),3130272,사당시장,전통시장,동작구,5844
Step1,유형제외(전통시장·관광특구),3130273,남성사계시장(남성시장),전통시장,동작구,43008
Step1,유형제외(전통시장·관광특구),3130091,청량종합도매시장,전통시장,동대문구,45678
Step1,유형제외(전통시장·관광특구),3130092,청량리농수산물시장,전통시장,동대문구,32477
Step1,유형제외(전통시장·관광특구),3130093,동서시장,전통시장,동대문구,4579
Step1,유형제외(전통시장·관광특구),3130094,청량리청과물시장,전통시장,동대문구,28297
Step1,유형제외(전통시장·관광특구),3130095,청량리전통시장,전통시장,동대문구,30889
Step1,유형제외(전통시장·관광특구),3130096,동부시장,전통시장,동대문구,6617
Step1,유형제외(전통시장·관광특구),3130097,답십리 건축자재시장,전통시장,동대문구,51943
Step1,유형제외(전통시장·관광특구),3130169,대조시장,전통시장,은평구,54016
Step1,유형제외(전통시장·관광특구),3130170,제일시장,전통시장,은평구,21253
Step1,유형제외(전통시장·관광특구),3130171,불광먹자골목 골목형상점가,전통시장,은평구,45981
Step1,유형제외(전통시장·관광특구),3130172,모래내시장(서중시장),전통시장,서대문구,24841
Step1,유형제외(전통시장·관광특구),3130173,백련시장,전통시장,서대문구,2130
Step1,유형제외(전통시장·관광특구),3130174,연희사러가,전통시장,서대문구,4763
Step1,유형제외(전통시장·관광특구),3130175,신촌 상인회(신촌상점가),전통시장,서대문구,6147
Step1,유형제외(전통시장·관광특구),3130281,우림시장,전통시장,관악구,6466
Step1,유형제외(전통시장·관광특구),3130282,난곡 골목형상점가,전통시장,관악구,11565
Step1,유형제외(전통시장·관광특구),3130283,신원시장,전통시장,관악구,26568
Step1,유형제외(전통시장·관광특구),3130284,관악종합시장(신원시장),전통시장,관악구,2721
Step1,유형제외(전통시장·관광특구),3130100,답십리시장,전통시장,동대문구,22189
Step1,유형제외(전통시장·관광특구),3130101,답십리현대시장,전통시장,동대문구,18344
Step1,유형제외(전통시장·관광특구),3130102,이문제일시장,전통시장,동대문구,7291
Step1,유형제외(전통시장·관광특구),3130176,유진상가,전통시장,서대문구,18531
Step1,유형제외(전통시장·관광특구),3130177,인왕시장(홍제골목형상점가),전통시장,서대문구,22776
Step1,유형제외(전통시장·관광특구),3130178,이대 앞 스타트업 상점가,전통시장,서대문구,7526
Step1,유형제외(전통시장·관광특구),3130179,"이화여대 3,5,7길 상점가",전통시장,서대문구,55638
Step1,유형제외(전통시장·관광특구),3130180,포방터시장,전통시장,서대문구,28614
Step1,유형제외(전통시장·관광특구),3130262,상도도깨비 골목형상점가,전통시장,동작구,23166
Step1,유형제외(전통시장·관광특구),3130263,신노량진시장(기능상실),전통시장,동작구,13242
Step1,유형제외(전통시장·관광특구),3130285,서원동상점가,전통시장,관악구,60026
Step1,유형제외(전통시장·관광특구),3130286,신신림시장(삼성동시장),전통시장,관악구,4126
Step1,유형제외(전통시장·관광특구),3130287,삼성동 시장(삼성동시장),전통시장,관악구,13340
Step1,유형제외(전통시장·관광특구),3130288,신림현대종합상가,전통시장,관악구,3964
Step1,유형제외(전통시장·관광특구),3130098,회기시장,전통시장,동대문구,32212
Step1,유형제외(전통시장·관광특구),3130099,전농로터리시장,전통시장,동대문구,21809
Step1,유형제외(전통시장·관광특구),3130165,"대림골목시장(대림시장, 양지시장)",전통시장,은평구,25330
Step1,유형제외(전통시장·관광특구),3130166,응암시장(신응암시장),전통시장,은평구,8255
Step1,유형제외(전통시장·관광특구),3130167,연신내상점가(연빛거리),전통시장,은평구,100156
Step1,유형제외(전통시장·관광특구),3130168,연서시장,전통시장,은평구,21658
Step1,유형제외(전통시장·관광특구),3130267,본동인정시장(기능상실),전통시장,동작구,24321
Step1,유형제외(전통시장·관광특구),3130268,상도전통시장,전통시장,동작구,48100
Step1,유형제외(전통시장·관광특구),3130182,영천시장,전통시장,서대문구,41803
Step1,유형제외(전통시장·관광특구),3130183,상암동상점가,전통시장,마포구,127514
Step1,유형제외(전통시장·관광특구),3130004,낙원시장(낙원지하시장(대일상가)),전통시장,종로구,8689
Step1,유형제외(전통시장·관광특구),3130005,세운상가가동,전통시장,종로구,17110
Step1,유형제외(전통시장·관광특구),3130007,광장시장(광장전통시장),전통시장,종로구,66373
Step1,유형제외(전통시장·관광특구),3130009,마전교지하쇼핑센터(구 한일상가),전통시장,종로구,4469
Step1,유형제외(전통시장·관광특구),3130010,종로신진시장,전통시장,종로구,45117
Step1,유형제외(전통시장·관광특구),3130011,충신시장,전통시장,종로구,17934
Step1,유형제외(전통시장·관광특구),3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",전통시장,종로구,39355
Step1,유형제외(전통시장·관광특구),3130013,동대문상가A동,전통시장,종로구,4486
Step1,유형제외(전통시장·관광특구),3130014,동문시장,전통시장,종로구,8177
Step1,유형제외(전통시장·관광특구),3130109,묵1동도깨비시장,전통시장,중랑구,29000
Step1,유형제외(전통시장·관광특구),3130110,면목골목시장(면목시장),전통시장,중랑구,60053
Step1,유형제외(전통시장·관광특구),3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",전통시장,중랑구,90850
Step1,유형제외(전통시장·관광특구),3130184,마포농수산물시장,전통시장,마포구,217669
Step1,유형제외(전통시장·관광특구),3130185,망원월드컵시장,전통시장,마포구,30025
Step1,유형제외(전통시장·관광특구),3130186,망원시장,전통시장,마포구,42916
Step1,유형제외(전통시장·관광특구),3130187,영진시장,전통시장,마포구,6512
Step1,유형제외(전통시장·관광특구),3130188,합정시장,전통시장,마포구,1869
Step1,유형제외(전통시장·관광특구),3130189,서교시장,전통시장,마포구,5460
Step1,유형제외(전통시장·관광특구),3130015,창신골목시장,전통시장,종로구,24588
Step1,유형제외(전통시장·관광특구),3130016,동대문상가B동,전통시장,종로구,4841
Step1,유형제외(전통시장·관광특구),3130017,동대문상가C동,전통시장,종로구,6896
Step1,유형제외(전통시장·관광특구),3130018,동대문문구완구거리(동대문문구완구시장),전통시장,종로구,38586
Step1,유형제외(전통시장·관광특구),3130019,동대문상가D동,전통시장,종로구,8494
Step1,유형제외(전통시장·관광특구),3130020,동묘시장(동묘벼룩시장),전통시장,종로구,31213
Step1,유형제외(전통시장·관광특구),3130112,사가정시장,전통시장,중랑구,59114
Step1,유형제외(전통시장·관광특구),3130113,신아타운,전통시장,중랑구,5817
Step1,유형제외(전통시장·관광특구),3130114,유영시장,전통시장,중랑구,5784
Step1,유형제외(전통시장·관광특구),3130115,우림골목시장,전통시장,중랑구,78310
Step1,유형제외(전통시장·관광특구),3130116,동성타워프라자,전통시장,중랑구,4108
Step1,유형제외(전통시장·관광특구),3130117,정릉시장,전통시장,성북구,53318
Step1,유형제외(전통시장·관광특구),3130190,홍대소상공인상점가,전통시장,마포구,35891
Step1,유형제외(전통시장·관광특구),3130264,상도약수골목형상점가,전통시장,동작구,15512
Step1,유형제외(전통시장·관광특구),3130265,노량진중앙시장,전통시장,동작구,10864
Step1,유형제외(전통시장·관광특구),3130266,만양로상점가,전통시장,동작구,4662
Step1,유형제외(전통시장·관광특구),3130001,통인시장,전통시장,종로구,38280
Step1,유형제외(전통시장·관광특구),3130002,세종마을음식문화거리(금천교시장),전통시장,종로구,49557
Step1,유형제외(전통시장·관광특구),3130103,이경시장,전통시장,동대문구,11622
Step1,유형제외(전통시장·관광특구),3130104,전곡시장,전통시장,동대문구,26448
Step1,유형제외(전통시장·관광특구),3130105,장미제일시장(중화동제일시장),전통시장,중랑구,26867
Step1,유형제외(전통시장·관광특구),3130106,중랑동부시장,전통시장,중랑구,50468
Step1,유형제외(전통시장·관광특구),3130107,중랑동부시장(중랑교종합상가),전통시장,중랑구,7887
Step1,유형제외(전통시장·관광특구),3130108,태능엔터피아(태릉시장),전통시장,중랑구,4443
Step1,유형제외(전통시장·관광특구),3130181,아현가구거리상점가,전통시장,서대문구,45816
Step1,유형제외(전통시장·관광특구),3130025,삼익패션타운(남대문시장),전통시장,중구,17829
Step1,유형제외(전통시장·관광특구),3130031,청계천공구상가,전통시장,중구,29341
Step1,유형제외(전통시장·관광특구),3130118,정릉골 골목형상점가,전통시장,성북구,26683
Step1,유형제외(전통시장·관광특구),3130119,정릉아리랑시장,전통시장,성북구,23266
Step1,유형제외(전통시장·관광특구),3130194,용강동 상점가,전통시장,마포구,54198
Step1,유형제외(전통시장·관광특구),3130195,도화동 상점가,전통시장,마포구,101880
Step1,유형제외(전통시장·관광특구),3130196,공덕시장,전통시장,마포구,7426
Step1,유형제외(전통시장·관광특구),3130197,마포시장,전통시장,마포구,9701
Step1,유형제외(전통시장·관광특구),3130198,아현시장,전통시장,마포구,27671
Step1,유형제외(전통시장·관광특구),3130199,신월3동 골목시장,전통시장,양천구,21147
