기준_년분기_코드,상권_코드,상권_코드_명,상권_구분_코드_명,추정매출_합계
20214,3110588,한겨레신문사,골목상권,748012726
20221,3110588,한겨레신문사,골목상권,715943928
20222,3110588,한겨레신문사,골목상권,770834009
20223,3110588,한겨레신문사,골목상권,701983418
20224,3110588,한겨레신문사,골목상권,815874068
20231,3110588,한겨레신문사,골목상권,1005118211
20232,3110588,한겨레신문사,골목상권,1103540684
20233,3110588,한겨레신문사,골목상권,867628565
20234,3110588,한겨레신문사,골목상권,1001343986
20241,3110588,한겨레신문사,골목상권,920165531
20242,3110588,한겨레신문사,골목상권,856997858
20243,3110588,한겨레신문사,골목상권,788695530
20244,3110588,한겨레신문사,골목상권,876888313
20251,3110588,한겨레신문사,골목상권,966413269
20252,3110588,한겨레신문사,골목상권,1074049786
20253,3110588,한겨레신문사,골목상권,1115768609
20254,3110588,한겨레신문사,골목상권,1005860217
20211,3110590,만리재,골목상권,1915733904
20212,3110590,만리재,골목상권,2194102647
20213,3110590,만리재,골목상권,2218895168
20214,3110590,만리재,골목상권,2357808694
20221,3110590,만리재,골목상권,2385396177
20222,3110590,만리재,골목상권,2511738989
20223,3110590,만리재,골목상권,2655972781
20224,3110590,만리재,골목상권,2486286202
20231,3110590,만리재,골목상권,2415841951
20232,3110590,만리재,골목상권,2443317343
20233,3110590,만리재,골목상권,2283776673
20234,3110590,만리재,골목상권,2376026443
20241,3110590,만리재,골목상권,2212262030
20242,3110590,만리재,골목상권,2137468473
20243,3110590,만리재,골목상권,2240901626
20244,3110590,만리재,골목상권,2088644962
20251,3110590,만리재,골목상권,2049745941
20252,3110590,만리재,골목상권,2165457607
20253,3110590,만리재,골목상권,1983461909
20254,3110590,만리재,골목상권,2348388679
20211,3110591,충정로역 6번,골목상권,8887723205
20212,3110591,충정로역 6번,골목상권,6118275644
20213,3110591,충정로역 6번,골목상권,7190430023
20214,3110591,충정로역 6번,골목상권,7597961857
20221,3110591,충정로역 6번,골목상권,4945854450
20222,3110591,충정로역 6번,골목상권,6321283936
20223,3110591,충정로역 6번,골목상권,3661632909
20224,3110591,충정로역 6번,골목상권,5350938320
20231,3110591,충정로역 6번,골목상권,4983472538
20232,3110591,충정로역 6번,골목상권,5921746449
20233,3110591,충정로역 6번,골목상권,6716320842
20234,3110591,충정로역 6번,골목상권,6435737920
20241,3110591,충정로역 6번,골목상권,9974725354
20242,3110591,충정로역 6번,골목상권,6871133458
20243,3110591,충정로역 6번,골목상권,6878231194
20244,3110591,충정로역 6번,골목상권,6166723820
20251,3110591,충정로역 6번,골목상권,5295730319
20252,3110591,충정로역 6번,골목상권,4600651592
20253,3110591,충정로역 6번,골목상권,7815069160
20254,3110591,충정로역 6번,골목상권,6821039942
20211,3110593,신월3동주민센터,골목상권,6015273949
20212,3110593,신월3동주민센터,골목상권,6286218261
20213,3110593,신월3동주민센터,골목상권,6469750682
20214,3110593,신월3동주민센터,골목상권,6746666782
20221,3110593,신월3동주민센터,골목상권,6275267858
20222,3110593,신월3동주민센터,골목상권,6352464663
20223,3110593,신월3동주민센터,골목상권,6538367349
20224,3110593,신월3동주민센터,골목상권,6650389790
20231,3110593,신월3동주민센터,골목상권,5950572919
20232,3110593,신월3동주민센터,골목상권,6542626406
20233,3110593,신월3동주민센터,골목상권,6453771691
20234,3110593,신월3동주민센터,골목상권,6754106680
20241,3110593,신월3동주민센터,골목상권,5534449507
20242,3110593,신월3동주민센터,골목상권,6159215291
20243,3110593,신월3동주민센터,골목상권,5811571618
20244,3110593,신월3동주민센터,골목상권,6035658148
20251,3110593,신월3동주민센터,골목상권,5480499969
20252,3110593,신월3동주민센터,골목상권,6403807552
20253,3110593,신월3동주민센터,골목상권,7279173780
20254,3110593,신월3동주민센터,골목상권,8263457884
20211,3110594,신월중학교,골목상권,1428248268
20212,3110594,신월중학교,골목상권,1020054791
20213,3110594,신월중학교,골목상권,1219391095
20214,3110594,신월중학교,골목상권,1149433583
20221,3110594,신월중학교,골목상권,1257045027
20222,3110594,신월중학교,골목상권,1157860763
20223,3110594,신월중학교,골목상권,882554683
20224,3110594,신월중학교,골목상권,1092102217
20231,3110594,신월중학교,골목상권,721590565
20232,3110594,신월중학교,골목상권,878099152
20233,3110594,신월중학교,골목상권,789585704
20234,3110594,신월중학교,골목상권,1063609734
20241,3110594,신월중학교,골목상권,1099910824
20242,3110594,신월중학교,골목상권,1062972591
20243,3110594,신월중학교,골목상권,1106850954
20244,3110594,신월중학교,골목상권,1523177288
20251,3110594,신월중학교,골목상권,1280147580
20252,3110594,신월중학교,골목상권,988299938
20253,3110594,신월중학교,골목상권,1090203307
20254,3110594,신월중학교,골목상권,1024606306
20211,3110597,신월1동주민센터,골목상권,5025943483
20212,3110597,신월1동주민센터,골목상권,4998589071
20213,3110597,신월1동주민센터,골목상권,5544445015
20214,3110597,신월1동주민센터,골목상권,5410630773
20221,3110597,신월1동주민센터,골목상권,5350883655
20222,3110597,신월1동주민센터,골목상권,5226883358
20223,3110597,신월1동주민센터,골목상권,5351473583
20224,3110597,신월1동주민센터,골목상권,5362717603
20231,3110597,신월1동주민센터,골목상권,5295808308
20232,3110597,신월1동주민센터,골목상권,5067819410
20233,3110597,신월1동주민센터,골목상권,5233192741
20234,3110597,신월1동주민센터,골목상권,4993636899
20241,3110597,신월1동주민센터,골목상권,4656841927
20242,3110597,신월1동주민센터,골목상권,4544480388
20243,3110597,신월1동주민센터,골목상권,4910063990
20244,3110597,신월1동주민센터,골목상권,4734413573
20251,3110597,신월1동주민센터,골목상권,4342536404
20252,3110597,신월1동주민센터,골목상권,4200667259
20253,3110597,신월1동주민센터,골목상권,4609215008
20254,3110597,신월1동주민센터,골목상권,4694280752
20211,3110598,신월문화체육센터,골목상권,4337934781
20212,3110598,신월문화체육센터,골목상권,4496549479
20213,3110598,신월문화체육센터,골목상권,4805366515
20214,3110598,신월문화체육센터,골목상권,4940798255
20221,3110598,신월문화체육센터,골목상권,4588086499
20222,3110598,신월문화체육센터,골목상권,4832495270
20223,3110598,신월문화체육센터,골목상권,5094539785
20224,3110598,신월문화체육센터,골목상권,4757173482
20231,3110598,신월문화체육센터,골목상권,4002127484
20232,3110598,신월문화체육센터,골목상권,4520045762
20233,3110598,신월문화체육센터,골목상권,4355616249
20234,3110598,신월문화체육센터,골목상권,4341684474
20241,3110598,신월문화체육센터,골목상권,4167512248
20242,3110598,신월문화체육센터,골목상권,4411681385
20243,3110598,신월문화체육센터,골목상권,4324186328
20244,3110598,신월문화체육센터,골목상권,4376889276
20251,3110598,신월문화체육센터,골목상권,4221077984
20252,3110598,신월문화체육센터,골목상권,4422433304
20253,3110598,신월문화체육센터,골목상권,4341842395
20254,3110598,신월문화체육센터,골목상권,4170118044
20211,3110599,신월1파출소,골목상권,2050506925
20212,3110599,신월1파출소,골목상권,2369106312
20213,3110599,신월1파출소,골목상권,2113716105
20214,3110599,신월1파출소,골목상권,2098981080
20221,3110599,신월1파출소,골목상권,1710213185
20222,3110599,신월1파출소,골목상권,1646295191
20223,3110599,신월1파출소,골목상권,1711959301
20224,3110599,신월1파출소,골목상권,1757584307
20231,3110599,신월1파출소,골목상권,1788490719
20232,3110599,신월1파출소,골목상권,1213058089
20233,3110599,신월1파출소,골목상권,1319790048
20234,3110599,신월1파출소,골목상권,1240717601
20241,3110599,신월1파출소,골목상권,1253277934
20242,3110599,신월1파출소,골목상권,1283742323
20243,3110599,신월1파출소,골목상권,1307987829
20244,3110599,신월1파출소,골목상권,1129571898
20251,3110599,신월1파출소,골목상권,1035702039
20252,3110599,신월1파출소,골목상권,1401011749
20253,3110599,신월1파출소,골목상권,1584507218
20254,3110599,신월1파출소,골목상권,1833989954
20211,3110600,신월7동주민센터,골목상권,3413561877
20212,3110600,신월7동주민센터,골목상권,4832480842
20213,3110600,신월7동주민센터,골목상권,4548766834
20214,3110600,신월7동주민센터,골목상권,5102292574
20221,3110600,신월7동주민센터,골목상권,5570748179
20222,3110600,신월7동주민센터,골목상권,5016733481
20223,3110600,신월7동주민센터,골목상권,5143074615
20224,3110600,신월7동주민센터,골목상권,5140888267
20231,3110600,신월7동주민센터,골목상권,4866822113
20232,3110600,신월7동주민센터,골목상권,5060432525
20233,3110600,신월7동주민센터,골목상권,4701835008
20234,3110600,신월7동주민센터,골목상권,5144927675
20241,3110600,신월7동주민센터,골목상권,4163728929
20242,3110600,신월7동주민센터,골목상권,4166471650
20243,3110600,신월7동주민센터,골목상권,4123638762
20244,3110600,신월7동주민센터,골목상권,4516716779
20251,3110600,신월7동주민센터,골목상권,4033638996
20252,3110600,신월7동주민센터,골목상권,2429298898
20253,3110600,신월7동주민센터,골목상권,2488942693
20254,3110600,신월7동주민센터,골목상권,4524627314
20211,3110601,신월1동우편취급국,골목상권,4932801945
20212,3110601,신월1동우편취급국,골목상권,5870208139
20213,3110601,신월1동우편취급국,골목상권,4510395238
20214,3110601,신월1동우편취급국,골목상권,4720818453
20221,3110601,신월1동우편취급국,골목상권,3976165068
20222,3110601,신월1동우편취급국,골목상권,4708065080
20223,3110601,신월1동우편취급국,골목상권,4109030425
20224,3110601,신월1동우편취급국,골목상권,4619533682
20231,3110601,신월1동우편취급국,골목상권,4735802276
20232,3110601,신월1동우편취급국,골목상권,5109115061
20233,3110601,신월1동우편취급국,골목상권,5282231076
20234,3110601,신월1동우편취급국,골목상권,4435603715
20241,3110601,신월1동우편취급국,골목상권,4109687404
20242,3110601,신월1동우편취급국,골목상권,4770565156
20243,3110601,신월1동우편취급국,골목상권,4700810552
20244,3110601,신월1동우편취급국,골목상권,4346669341
20251,3110601,신월1동우편취급국,골목상권,3804277268
20252,3110601,신월1동우편취급국,골목상권,4516779203
20253,3110601,신월1동우편취급국,골목상권,4568290696
20254,3110601,신월1동우편취급국,골목상권,4516050377
20211,3110603,지향초등학교,골목상권,1289620200
20212,3110603,지향초등학교,골목상권,2195093044
20213,3110603,지향초등학교,골목상권,3532683600
20214,3110603,지향초등학교,골목상권,3210358074
20221,3110603,지향초등학교,골목상권,2916041996
20222,3110603,지향초등학교,골목상권,2908891101
20223,3110603,지향초등학교,골목상권,2817110624
20224,3110603,지향초등학교,골목상권,2954634290
20231,3110603,지향초등학교,골목상권,2986768374
20232,3110603,지향초등학교,골목상권,3045931687
20233,3110603,지향초등학교,골목상권,2917888359
20234,3110603,지향초등학교,골목상권,2779156735
20241,3110603,지향초등학교,골목상권,2661564252
20242,3110603,지향초등학교,골목상권,2622331733
20243,3110603,지향초등학교,골목상권,2747172922
20244,3110603,지향초등학교,골목상권,2663503443
20251,3110603,지향초등학교,골목상권,2713147199
20252,3110603,지향초등학교,골목상권,2931383199
20253,3110603,지향초등학교,골목상권,3439713131
20254,3110603,지향초등학교,골목상권,3309212972
20211,3110604,신월4동주민센터,골목상권,2469261191
20212,3110604,신월4동주민센터,골목상권,3092589764
20213,3110604,신월4동주민센터,골목상권,3383819048
20214,3110604,신월4동주민센터,골목상권,3345603337
20221,3110604,신월4동주민센터,골목상권,3306509236
20222,3110604,신월4동주민센터,골목상권,3721076942
20223,3110604,신월4동주민센터,골목상권,3557467030
20224,3110604,신월4동주민센터,골목상권,3335056977
20231,3110604,신월4동주민센터,골목상권,3333576484
20232,3110604,신월4동주민센터,골목상권,3807445696
20233,3110604,신월4동주민센터,골목상권,3800481910
20234,3110604,신월4동주민센터,골목상권,3826571724
20241,3110604,신월4동주민센터,골목상권,3744351191
20242,3110604,신월4동주민센터,골목상권,3817664817
20243,3110604,신월4동주민센터,골목상권,3539216880
20244,3110604,신월4동주민센터,골목상권,3510650595
20251,3110604,신월4동주민센터,골목상권,3816753267
20252,3110604,신월4동주민센터,골목상권,3687268885
20253,3110604,신월4동주민센터,골목상권,3858737749
20254,3110604,신월4동주민센터,골목상권,3869922744
20211,3110606,신한은행 신월동지점,골목상권,6119314611
20212,3110606,신한은행 신월동지점,골목상권,6856584343
20213,3110606,신한은행 신월동지점,골목상권,7077552182
20214,3110606,신한은행 신월동지점,골목상권,8053367006
20221,3110606,신한은행 신월동지점,골목상권,7584346605
20222,3110606,신한은행 신월동지점,골목상권,8819490523
20223,3110606,신한은행 신월동지점,골목상권,8516705951
20224,3110606,신한은행 신월동지점,골목상권,8327704611
20231,3110606,신한은행 신월동지점,골목상권,8470392702
20232,3110606,신한은행 신월동지점,골목상권,8746292132
20233,3110606,신한은행 신월동지점,골목상권,9004888050
20234,3110606,신한은행 신월동지점,골목상권,8931182451
20241,3110606,신한은행 신월동지점,골목상권,8609224390
20242,3110606,신한은행 신월동지점,골목상권,9032396988
20243,3110606,신한은행 신월동지점,골목상권,9019963255
20244,3110606,신한은행 신월동지점,골목상권,8712128688
20251,3110606,신한은행 신월동지점,골목상권,8330290856
20252,3110606,신한은행 신월동지점,골목상권,8950571867
20253,3110606,신한은행 신월동지점,골목상권,9216623736
20254,3110606,신한은행 신월동지점,골목상권,8987002919
20211,3110608,신월2동주민센터,골목상권,1454767579
20212,3110608,신월2동주민센터,골목상권,1548498928
20213,3110608,신월2동주민센터,골목상권,1572113125
20214,3110608,신월2동주민센터,골목상권,1378133827
20221,3110608,신월2동주민센터,골목상권,1483800513
20222,3110608,신월2동주민센터,골목상권,1497057258
20223,3110608,신월2동주민센터,골목상권,1394251945
20224,3110608,신월2동주민센터,골목상권,1156004612
20231,3110608,신월2동주민센터,골목상권,1239586064
20232,3110608,신월2동주민센터,골목상권,1209500223
20233,3110608,신월2동주민센터,골목상권,1212082398
20234,3110608,신월2동주민센터,골목상권,1088413921
20241,3110608,신월2동주민센터,골목상권,1041898113
20242,3110608,신월2동주민센터,골목상권,972709499
20243,3110608,신월2동주민센터,골목상권,1195438232
20244,3110608,신월2동주민센터,골목상권,983327260
20251,3110608,신월2동주민센터,골목상권,899762978
20252,3110608,신월2동주민센터,골목상권,963394339
20253,3110608,신월2동주민센터,골목상권,1062325568
20254,3110608,신월2동주민센터,골목상권,1330656103
20211,3110611,신정역 1번,골목상권,557643587
20212,3110611,신정역 1번,골목상권,822294043
20213,3110611,신정역 1번,골목상권,815630321
20214,3110611,신정역 1번,골목상권,995968735
20221,3110611,신정역 1번,골목상권,690845913
20222,3110611,신정역 1번,골목상권,1381394805
20223,3110611,신정역 1번,골목상권,1358632380
20224,3110611,신정역 1번,골목상권,1340282783
20231,3110611,신정역 1번,골목상권,1194526230
20232,3110611,신정역 1번,골목상권,1294563177
20233,3110611,신정역 1번,골목상권,1338259022
20234,3110611,신정역 1번,골목상권,1320828615
20241,3110611,신정역 1번,골목상권,1104433261
20242,3110611,신정역 1번,골목상권,1057322300
20243,3110611,신정역 1번,골목상권,1119590170
20244,3110611,신정역 1번,골목상권,1139083757
20251,3110611,신정역 1번,골목상권,1039740733
20252,3110611,신정역 1번,골목상권,1113174224
20253,3110611,신정역 1번,골목상권,1003948942
20254,3110611,신정역 1번,골목상권,1071410923
20211,3110612,신정역 5번,골목상권,2644645802
20212,3110612,신정역 5번,골목상권,2858521315
20213,3110612,신정역 5번,골목상권,2901686062
20214,3110612,신정역 5번,골목상권,2768970964
20221,3110612,신정역 5번,골목상권,2517622820
20222,3110612,신정역 5번,골목상권,2549694536
20223,3110612,신정역 5번,골목상권,2445591060
20224,3110612,신정역 5번,골목상권,2952957901
20231,3110612,신정역 5번,골목상권,2847091649
20232,3110612,신정역 5번,골목상권,2700267545
20233,3110612,신정역 5번,골목상권,2583321298
20234,3110612,신정역 5번,골목상권,2537768270
20241,3110612,신정역 5번,골목상권,2520537183
20242,3110612,신정역 5번,골목상권,2895042619
20243,3110612,신정역 5번,골목상권,3167918290
20244,3110612,신정역 5번,골목상권,3219673778
20251,3110612,신정역 5번,골목상권,3633702451
20252,3110612,신정역 5번,골목상권,3825486320
20253,3110612,신정역 5번,골목상권,3733174819
20254,3110612,신정역 5번,골목상권,3573781114
20211,3110614,목동로데오거리,골목상권,2653291821
20212,3110614,목동로데오거리,골목상권,3614684127
20213,3110614,목동로데오거리,골목상권,3389189377
20214,3110614,목동로데오거리,골목상권,4030124510
20221,3110614,목동로데오거리,골목상권,2463054016
20222,3110614,목동로데오거리,골목상권,3948286862
20223,3110614,목동로데오거리,골목상권,3298686346
20224,3110614,목동로데오거리,골목상권,3869270492
20231,3110614,목동로데오거리,골목상권,2423095615
20232,3110614,목동로데오거리,골목상권,2689392991
20233,3110614,목동로데오거리,골목상권,2211060392
20234,3110614,목동로데오거리,골목상권,2395937430
20241,3110614,목동로데오거리,골목상권,2156012137
20242,3110614,목동로데오거리,골목상권,2171838554
20243,3110614,목동로데오거리,골목상권,2120794977
20244,3110614,목동로데오거리,골목상권,2545917400
20251,3110614,목동로데오거리,골목상권,1908176002
20252,3110614,목동로데오거리,골목상권,2305810542
20253,3110614,목동로데오거리,골목상권,2058386713
20254,3110614,목동로데오거리,골목상권,2362148229
20211,3110617,등촌역 4번,골목상권,249690438
20212,3110617,등촌역 4번,골목상권,286740714
20213,3110617,등촌역 4번,골목상권,272142854
20214,3110617,등촌역 4번,골목상권,297128091
20221,3110617,등촌역 4번,골목상권,360049994
20222,3110617,등촌역 4번,골목상권,262276736
20223,3110617,등촌역 4번,골목상권,336161224
20224,3110617,등촌역 4번,골목상권,333668740
20231,3110617,등촌역 4번,골목상권,327394341
20232,3110617,등촌역 4번,골목상권,352917122
20233,3110617,등촌역 4번,골목상권,273397556
20234,3110617,등촌역 4번,골목상권,291734255
20241,3110617,등촌역 4번,골목상권,272516631
20242,3110617,등촌역 4번,골목상권,251797954
20243,3110617,등촌역 4번,골목상권,118274594
20244,3110617,등촌역 4번,골목상권,128159730
20251,3110617,등촌역 4번,골목상권,140052120
20252,3110617,등촌역 4번,골목상권,180807688
20253,3110617,등촌역 4번,골목상권,191334976
20254,3110617,등촌역 4번,골목상권,199064625
20211,3110618,강서고등학교,골목상권,1721543532
20212,3110618,강서고등학교,골목상권,1972407120
20213,3110618,강서고등학교,골목상권,2085598967
20214,3110618,강서고등학교,골목상권,1982576246
20221,3110618,강서고등학교,골목상권,1875806091
20222,3110618,강서고등학교,골목상권,1889192494
20223,3110618,강서고등학교,골목상권,1999027800
20224,3110618,강서고등학교,골목상권,1919467318
20231,3110618,강서고등학교,골목상권,2003971966
20232,3110618,강서고등학교,골목상권,2143521778
20233,3110618,강서고등학교,골목상권,1876927983
20234,3110618,강서고등학교,골목상권,1772539897
20241,3110618,강서고등학교,골목상권,1694004722
20242,3110618,강서고등학교,골목상권,1702182346
20243,3110618,강서고등학교,골목상권,1720642256
20244,3110618,강서고등학교,골목상권,1573291076
20251,3110618,강서고등학교,골목상권,1517182425
20252,3110618,강서고등학교,골목상권,1633503424
20253,3110618,강서고등학교,골목상권,1615090119
20254,3110618,강서고등학교,골목상권,1493506043
20211,3110620,목동보건지소,골목상권,6399485661
20212,3110620,목동보건지소,골목상권,6915022165
20213,3110620,목동보건지소,골목상권,7134089895
20214,3110620,목동보건지소,골목상권,6235927361
20221,3110620,목동보건지소,골목상권,7054606518
20222,3110620,목동보건지소,골목상권,7717991020
20223,3110620,목동보건지소,골목상권,7600909691
20224,3110620,목동보건지소,골목상권,7965302412
20231,3110620,목동보건지소,골목상권,7764458818
20232,3110620,목동보건지소,골목상권,7960003750
20233,3110620,목동보건지소,골목상권,7599429315
20234,3110620,목동보건지소,골목상권,7850972589
20241,3110620,목동보건지소,골목상권,7394143112
20242,3110620,목동보건지소,골목상권,7387144620
20243,3110620,목동보건지소,골목상권,7173649577
20244,3110620,목동보건지소,골목상권,7497669736
20251,3110620,목동보건지소,골목상권,6802233386
20252,3110620,목동보건지소,골목상권,6823758688
20253,3110620,목동보건지소,골목상권,6884970348
20254,3110620,목동보건지소,골목상권,7184100425
20211,3110625,신정2동주민센터,골목상권,11156269974
20212,3110625,신정2동주민센터,골목상권,11452916506
20213,3110625,신정2동주민센터,골목상권,12052895978
20214,3110625,신정2동주민센터,골목상권,12712867299
20221,3110625,신정2동주민센터,골목상권,11245694454
20222,3110625,신정2동주민센터,골목상권,12521483148
20223,3110625,신정2동주민센터,골목상권,12620851431
20224,3110625,신정2동주민센터,골목상권,13226769016
20231,3110625,신정2동주민센터,골목상권,13141803074
20232,3110625,신정2동주민센터,골목상권,13681199444
20233,3110625,신정2동주민센터,골목상권,13165802401
20234,3110625,신정2동주민센터,골목상권,13179588194
20241,3110625,신정2동주민센터,골목상권,13116259142
20242,3110625,신정2동주민센터,골목상권,13449093971
20243,3110625,신정2동주민센터,골목상권,13405892756
20244,3110625,신정2동주민센터,골목상권,12996255719
20251,3110625,신정2동주민센터,골목상권,13492528994
20252,3110625,신정2동주민센터,골목상권,13157486604
20253,3110625,신정2동주민센터,골목상권,13182196419
20254,3110625,신정2동주민센터,골목상권,12546908426
20211,3110626,양화초등학교,골목상권,959137729
20212,3110626,양화초등학교,골목상권,937256013
20213,3110626,양화초등학교,골목상권,941124784
20214,3110626,양화초등학교,골목상권,1127327476
20221,3110626,양화초등학교,골목상권,843737259
20222,3110626,양화초등학교,골목상권,917816972
20223,3110626,양화초등학교,골목상권,860011556
20224,3110626,양화초등학교,골목상권,776197669
20231,3110626,양화초등학교,골목상권,761770613
20232,3110626,양화초등학교,골목상권,923710313
20233,3110626,양화초등학교,골목상권,954307809
20234,3110626,양화초등학교,골목상권,935769429
20241,3110626,양화초등학교,골목상권,823964376
20242,3110626,양화초등학교,골목상권,877153957
20243,3110626,양화초등학교,골목상권,830211994
20244,3110626,양화초등학교,골목상권,910402298
20251,3110626,양화초등학교,골목상권,822878464
20252,3110626,양화초등학교,골목상권,827098828
20253,3110626,양화초등학교,골목상권,790363762
20254,3110626,양화초등학교,골목상권,729177869
20211,3110630,공항시장역 1번,골목상권,3290468415
20212,3110630,공항시장역 1번,골목상권,3918197090
20213,3110630,공항시장역 1번,골목상권,3941087808
20214,3110630,공항시장역 1번,골목상권,4637449747
20221,3110630,공항시장역 1번,골목상권,4028074070
20222,3110630,공항시장역 1번,골목상권,4738726624
20223,3110630,공항시장역 1번,골목상권,4622959749
20224,3110630,공항시장역 1번,골목상권,4980039716
20231,3110630,공항시장역 1번,골목상권,4564111480
20232,3110630,공항시장역 1번,골목상권,4902694339
20233,3110630,공항시장역 1번,골목상권,4877592527
20234,3110630,공항시장역 1번,골목상권,5467611178
20241,3110630,공항시장역 1번,골목상권,4652775132
20242,3110630,공항시장역 1번,골목상권,4822050015
20243,3110630,공항시장역 1번,골목상권,4593045940
20244,3110630,공항시장역 1번,골목상권,4691268602
20251,3110630,공항시장역 1번,골목상권,4206316955
20252,3110630,공항시장역 1번,골목상권,4501237476
20253,3110630,공항시장역 1번,골목상권,4529106781
20254,3110630,공항시장역 1번,골목상권,7025376206
20211,3110631,방화초등학교,골목상권,1161883129
20212,3110631,방화초등학교,골목상권,1033146794
20213,3110631,방화초등학교,골목상권,665747253
20214,3110631,방화초등학교,골목상권,799175586
20221,3110631,방화초등학교,골목상권,567653658
20222,3110631,방화초등학교,골목상권,713635881
20223,3110631,방화초등학교,골목상권,1083816188
20224,3110631,방화초등학교,골목상권,847618670
20231,3110631,방화초등학교,골목상권,1432128249
20232,3110631,방화초등학교,골목상권,1848765531
20233,3110631,방화초등학교,골목상권,1461989871
20234,3110631,방화초등학교,골목상권,2063070334
20241,3110631,방화초등학교,골목상권,1637281769
20242,3110631,방화초등학교,골목상권,1119468575
20243,3110631,방화초등학교,골목상권,887387582
20244,3110631,방화초등학교,골목상권,1586610856
20251,3110631,방화초등학교,골목상권,1341377206
20252,3110631,방화초등학교,골목상권,998221197
20253,3110631,방화초등학교,골목상권,1160791173
20254,3110631,방화초등학교,골목상권,1540446556
20211,3110632,방화역 3번,골목상권,4054055494
20212,3110632,방화역 3번,골목상권,4755534994
20213,3110632,방화역 3번,골목상권,4642226300
20214,3110632,방화역 3번,골목상권,4548152171
20221,3110632,방화역 3번,골목상권,4347661405
20222,3110632,방화역 3번,골목상권,5516249963
20223,3110632,방화역 3번,골목상권,5537909814
20224,3110632,방화역 3번,골목상권,6033461492
20231,3110632,방화역 3번,골목상권,5670487811
20232,3110632,방화역 3번,골목상권,5731060247
20233,3110632,방화역 3번,골목상권,5165478733
20234,3110632,방화역 3번,골목상권,5688513231
20241,3110632,방화역 3번,골목상권,5512283728
20242,3110632,방화역 3번,골목상권,6023332848
20243,3110632,방화역 3번,골목상권,5198071715
20244,3110632,방화역 3번,골목상권,5359371149
20251,3110632,방화역 3번,골목상권,5473885862
20252,3110632,방화역 3번,골목상권,5715092395
20253,3110632,방화역 3번,골목상권,5581871266
20254,3110632,방화역 3번,골목상권,5143586527
20211,3110634,송정역 3번,골목상권,11116176014
20212,3110634,송정역 3번,골목상권,11956673133
20213,3110634,송정역 3번,골목상권,11907857849
20214,3110634,송정역 3번,골목상권,10712452046
20221,3110634,송정역 3번,골목상권,9462527979
20222,3110634,송정역 3번,골목상권,9982667187
20223,3110634,송정역 3번,골목상권,10310988134
20224,3110634,송정역 3번,골목상권,10226377590
20231,3110634,송정역 3번,골목상권,11944443586
20232,3110634,송정역 3번,골목상권,10617846037
20233,3110634,송정역 3번,골목상권,10842034688
20234,3110634,송정역 3번,골목상권,14560720608
20241,3110634,송정역 3번,골목상권,13049457505
20242,3110634,송정역 3번,골목상권,13945517757
20243,3110634,송정역 3번,골목상권,11673213010
20244,3110634,송정역 3번,골목상권,14161140947
20251,3110634,송정역 3번,골목상권,12452257757
20252,3110634,송정역 3번,골목상권,13989984294
20253,3110634,송정역 3번,골목상권,15212017673
20254,3110634,송정역 3번,골목상권,15076231450
20211,3110635,공항시장역 3번,골목상권,1348012151
20212,3110635,공항시장역 3번,골목상권,1311977441
20213,3110635,공항시장역 3번,골목상권,1754148604
20214,3110635,공항시장역 3번,골목상권,1631376267
20221,3110635,공항시장역 3번,골목상권,1446185316
20222,3110635,공항시장역 3번,골목상권,1450840898
20223,3110635,공항시장역 3번,골목상권,1498755455
20224,3110635,공항시장역 3번,골목상권,1628593920
20231,3110635,공항시장역 3번,골목상권,1421026079
20232,3110635,공항시장역 3번,골목상권,1518552080
20233,3110635,공항시장역 3번,골목상권,1521117570
20234,3110635,공항시장역 3번,골목상권,1729326076
20241,3110635,공항시장역 3번,골목상권,1613518430
20242,3110635,공항시장역 3번,골목상권,1906929310
20243,3110635,공항시장역 3번,골목상권,1565830647
20244,3110635,공항시장역 3번,골목상권,1423620824
20251,3110635,공항시장역 3번,골목상권,1784064996
20252,3110635,공항시장역 3번,골목상권,1613637430
20253,3110635,공항시장역 3번,골목상권,1295137363
20254,3110635,공항시장역 3번,골목상권,921300776
20211,3110637,송정역 2번,골목상권,723348185
20212,3110637,송정역 2번,골목상권,852879709
20213,3110637,송정역 2번,골목상권,675595188
20214,3110637,송정역 2번,골목상권,727143045
20221,3110637,송정역 2번,골목상권,627796607
20222,3110637,송정역 2번,골목상권,682292029
20223,3110637,송정역 2번,골목상권,647274169
20224,3110637,송정역 2번,골목상권,684988350
20231,3110637,송정역 2번,골목상권,642910430
20232,3110637,송정역 2번,골목상권,669007149
20233,3110637,송정역 2번,골목상권,640888931
20234,3110637,송정역 2번,골목상권,849613177
20241,3110637,송정역 2번,골목상권,766282476
20242,3110637,송정역 2번,골목상권,725144700
20243,3110637,송정역 2번,골목상권,715466031
20244,3110637,송정역 2번,골목상권,909285606
20251,3110637,송정역 2번,골목상권,750213953
20252,3110637,송정역 2번,골목상권,792521673
20253,3110637,송정역 2번,골목상권,836182577
20254,3110637,송정역 2번,골목상권,860420685
20211,3110638,신방화역 2번,골목상권,18757469558
20212,3110638,신방화역 2번,골목상권,17986986786
20213,3110638,신방화역 2번,골목상권,21193120301
20214,3110638,신방화역 2번,골목상권,17964716413
20221,3110638,신방화역 2번,골목상권,17111648669
20222,3110638,신방화역 2번,골목상권,21079932121
20223,3110638,신방화역 2번,골목상권,17955519090
